"","x"
"goal",0.061247332589862
"graph",0.0612333625706452
"member",0.0612219122039019
"lda",0.0606784704054013
"measur",0.0606565918970667
"claim",0.0606329688662566
"histor",0.0606142446214598
"particip",0.060245297574029
"demo",0.060224424900835
"result",0.0601993130806861
"methodolog",0.0600277663171776
"john",0.0598880954233227
"techniqu",0.059860914081371
"tospac",0.0595980157152144
"column",0.0594569856586966
"power",0.0594413392764617
"cumul",0.0592305508102939
"new",0.0590781459934317
"coeffici",0.0590446246626946
"focus",0.0586973143003563
"analyst",0.0580398584190554
"extern",0.0580065092213697
"npd",0.0579821645521438
"predict",0.057978144227017
"alvesson",0.0577366150295648
"case",0.0576953724521369
"frequenc",0.0576129672586785
"opportun",0.0575550546919382
"stage",0.0575200769235771
"subsystem",0.0573000214397656
"let",0.0570475827970295
"resourc",0.057047580451397
"repres",0.0569389177576338
"object",0.0568650287346907
"learn",0.0568249184076271
"deleg",0.0568144606885713
"paul",0.0568009543075848
"correspond",0.0564389263534097
"andrew",0.0563413690734215
"action",0.0561748622307364
"combin",0.0558908408856106
"increas",0.0558776332753722
"identifi",0.0558693942915195
"earli",0.0554698479271961
"respond",0.0554349426027036
"critic",0.0552381363039942
"board",0.0552079244262102
"dtm",0.0550941375780992
"solut",0.0550394581517034
"remov",0.0544753927335648
"choic",0.054441519809849
"list",0.0543655149718779
"judgement",0.0542688185202083
"failur",0.0541519072804032
"packag",0.0541416892017917
"impact",0.0538676993114638
"realiti",0.0536508779993307
"likelihood",0.0536117521779701
"initi",0.0532804087527079
"obtain",0.0529836945914586
"sign",0.0529819315115629
"individu",0.0529273172206736
"start",0.0528758101224459
"that",0.0527723768344686
"uniform",0.0525474613730186
"occur",0.0522101062442896
"suggest",0.0521443683374687
"georg",0.0521004127027288
"metaphor",0.052071927888647
"pdf",0.0517592151803983
"file",0.0516599659843192
"gephi",0.0514160461095785
"plus",0.0513196124617679
"relationship",0.0512727213458707
"leadership",0.0511795356527124
"structur",0.0511202376971894
"bias",0.0510644356656165
"categori",0.0510481639667818
"psychoanalysi",0.0509434421992211
"hodgson",0.0508427236499937
"postbureaucrat",0.0508427236499937
"link",0.0508326875535793
"assum",0.0507560099261227
"matric",0.0505229356327221
"notat",0.0504991932082431
"busi",0.0503899804829095
"subject",0.0503733389176033
"assumpt",0.0501725239391509
"cost",0.0500239846383317
"collect",0.0499253776237645
"put",0.0498712816851693
"want",0.0498621649854979
"fall",0.0496845739540677
"chang",0.0495267051491945
"first",0.049499513233563
"miner",0.0493458737267455
"view",0.0493330561449622
"condit",0.0493321976354207
"deliver",0.0492951517411667
"talk",0.0492820055623333
"schedul",0.049199526445295
"scale",0.0490769898814638
"consequ",0.049070329296945
"test",0.0489908246727569
"scatter",0.0489175793271426
"conklin",0.048602637049588
"negat",0.0485640115184863
"dead",0.0484846335259555
"pachyderm",0.0484846335259555
"lie",0.0484253725952294
"show",0.0483788469435171
"tool",0.0483572124990392
"finish",0.0483515207090403
"normal",0.0483427197017431
"two",0.0483099713445096
"creativ",0.0482822637255498
"constraint",0.0481464935808324
"draw",0.0479954907526363
"boundari",0.0479474494781615
"involv",0.0479416313864012
"dimens",0.0478226008894854
"follow",0.0477907632107338
"piec",0.0477832303753713
"unit",0.0477376083212291
"known",0.0476394883390343
"person",0.0476221932845312
"due",0.0473880483398699
"vector",0.0473298183866736
"becom",0.0471892571441421
"cant",0.0471056681074426
"think",0.0470907434942361
"framework",0.0470545291755923
"exist",0.0470135051570333
"con",0.047011402576454
"seri",0.0468602313572141
"obvious",0.0468068731064052
"paramet",0.0467685998368822
"train",0.0467390495728626
"coordin",0.0467088283104465
"look",0.0466748287197288
"similar",0.0465934523822467
"made",0.0465762303003178
"includ",0.0465454955344427
"intuit",0.0465379241451155
"custom",0.0464582291779436
"reader",0.0464106781383833
"path",0.046209068350169
"event",0.0461452883483368
"common",0.0460025697028258
"solv",0.0458607030874697
"procedur",0.0458479137704238
"cognit",0.0456112368684003
"convers",0.0455823503204865
"previous",0.0455224800981927
"zerorisk",0.0454029830899838
"offer",0.0453958182196388
"comput",0.0452942670601939
"origin",0.0452778779368182
"read",0.0450614364004248
"term",0.0450216393287171
"rate",0.0450146794715863
"edg",0.0449529302686579
"context",0.0448971189932666
"set",0.0447790051762679
"expect",0.0447656937999748
"caus",0.0446183325001483
"describ",0.0446025878730672
"situat",0.0445899277093985
"quantit",0.0445286417152842
"world",0.0445216881253463
"defin",0.0443629200211138
"latent",0.044350965351386
"relev",0.0442628267512708
"updat",0.0442016961835649
"display",0.0441879535896449
"challeng",0.0441092733202239
"sampl",0.044063723002285
"level",0.0440426846212593
"locat",0.0440140488655189
"criteria",0.0439886470383114
"often",0.0439552980435767
"pros",0.043947301544046
"act",0.0439464213223851
"check",0.0439430576357955
"depend",0.0439353140867766
"research",0.0438032076187819
"pattern",0.0437543842264509
"equal",0.0437118432567054
"address",0.0436327438788484
"help",0.0435703178578383
"bed",0.0435573333708787
"movi",0.0435573333708787
"survey",0.043448558643387
"seem",0.043342088346273
"valu",0.0433154785699674
"longterm",0.0432179466651894
"anyth",0.0431819860660655
"compar",0.0431728968163247
"qualit",0.043120182070332
"bin",0.0430356298522934
"etc",0.043032378092138
"technic",0.0429923681030955
"player",0.0428752072702381
"code",0.0428591657324225
"strategi",0.0428151107134445
"singl",0.0427923269665409
"skill",0.0427909751915624
"stuff",0.0427643209167833
"step",0.0427559944583166
"deal",0.0427186785959504
"awar",0.0426299191677282
"thought",0.0425698422159909
"essenti",0.0424973587830354
"coal",0.0422964631943533
"trist",0.0422964631943533
"year",0.0422424808726402
"tree",0.0421905886054443
"approxim",0.0420906149370971
"strong",0.0420726511414724
"independ",0.042061408021383
"load",0.0420054804087864
"statement",0.0419796570705613
"influenc",0.0418131111919608
"refer",0.0418072269717736
"greater",0.0417939524359388
"haberma",0.0417830315991309
"minus",0.0416552230586374
"linear",0.0416383751932111
"outcom",0.0416329148216062
"quantifi",0.0414246187399304
"line",0.0414003926435697
"open",0.0413925688255041
"although",0.0412580249312809
"pearson",0.0412436643927489
"three",0.0412411519964596
"support",0.0412386279281013
"right",0.0412161640709872
"expert",0.041164241315456
"willmott",0.0411328368876628
"come",0.0411314642551794
"week",0.0411168152020252
"polit",0.0410210931750791
"simpl",0.0409948351518981
"motiv",0.0409885930670853
"status",0.0408769757767287
"accept",0.0408568304555162
"creation",0.0407461753576782
"high",0.0407371444413332
"delay",0.0407147733184078
"discours",0.0406315030065493
"evalu",0.040618183523709
"sum",0.0405917996622383
"type",0.0404758739848145
"bit",0.0404321730246597
"interact",0.0403975084708785
"fail",0.0403573717080534
"built",0.0403151447263099
"formula",0.040264693414841
"write",0.0402505565451349
"provid",0.0401721950557963
"accord",0.0401611466790386
"andor",0.0400803081177718
"theori",0.040030945254644
"appar",0.0400254501522571
"like",0.0400106356600988
"writer",0.0400035569665306
"replac",0.0399882286871094
"affect",0.0399776578897314
"danger",0.0399590613610816
"peopl",0.0399216574562698
"entir",0.0398861502118121
"note",0.0398838020154828
"school",0.0398432385164058
"mirror",0.0398361132486293
"surpris",0.0397241467284496
"away",0.0397065510110874
"scope",0.0396951842861407
"room",0.0396608414510593
"goe",0.0395246736726549
"reflect",0.039348357319416
"answer",0.0393400956607578
"effort",0.0392890038350393
"consult",0.0392850083540594
"weight",0.0392515454655566
"aspect",0.0392459620771774
"continu",0.0392450728362837
"deadlin",0.0391632183140413
"decisionmak",0.0391199526538354
"input",0.0390138281457956
"basi",0.0390023574126113
"appli",0.0389810077047406
"around",0.0389647114202003
"other",0.0389593562972415
"complic",0.0389465845974609
"hole",0.0389053787186696
"quit",0.0388469204393639
"avail",0.0388277980434669
"illustr",0.0387684330708452
"size",0.0386779127448078
"maximum",0.0386667302720564
"give",0.0386447171273118
"top",0.0385503534380384
"prior",0.0385500864064823
"financi",0.0385109942357365
"job",0.0384517881384136
"perspect",0.0383062942924587
"know",0.038303053117178
"theta",0.0382873464747277
"glyma",0.0382340910231442
"compon",0.0382073329371809
"detail",0.0381627665801037
"buzzbank",0.0381320427374953
"long",0.038103586714416
"way",0.0378484844994625
"seen",0.0378285361143424
"find",0.0378021758126683
"hand",0.0377523519545976
"someth",0.0377318853132881
"difficult",0.0376570751583269
"uncertain",0.0376492223536238
"instal",0.0376461041549967
"justifi",0.0375835376137893
"almost",0.0375518225648191
"add",0.0375171988801913
"good",0.0374644739124291
"host",0.0374596188191909
"requir",0.0374427632686995
"asleep",0.0374310559201826
"account",0.0374216356485419
"descript",0.0374197250979702
"softwar",0.0373972731609034
"watch",0.0373708524289498
"role",0.037365667915287
"rick",0.0373472395109806
"despit",0.0373121833579
"less",0.0373011355273583
"pitfal",0.0372195098684636
"explan",0.0371772591195581
"final",0.0371562288397292
"within",0.0371534101284089
"mani",0.0371353540369705
"spread",0.0371185014997499
"build",0.0371164433742523
"second",0.0370068892261184
"sponsor",0.0369747155160797
"ensur",0.0369395408869781
"must",0.0369069953614495
"there",0.0369017759991648
"direct",0.0368284159059848
"ive",0.0368042784766874
"rare",0.0367921292722063
"transform",0.036762707085615
"space",0.0367080095773661
"explicit",0.0366603196449045
"yes",0.0366390286472468
"minut",0.0366172984087082
"seven",0.0365870125521406
"outsid",0.0365658479359961
"cerrit",0.0365524990568485
"fact",0.0365385388095691
"angl",0.0364533546952582
"applic",0.0364394167570867
"longer",0.0364383645020592
"mathemat",0.0364014399370575
"sens",0.0363085454130426
"servic",0.0362860527506585
"signific",0.0362834967903734
"rang",0.0362751489310624
"experi",0.036254009694076
"overal",0.0361151258809457
"justif",0.036050844398513
"far",0.0360273691786248
"hope",0.0359984685109638
"meet",0.035957341322486
"relat",0.035929605968989
"deliber",0.0358752198789716
"better",0.0358687426355619
"codevelop",0.0358535985012682
"adjust",0.035850896760847
"connect",0.0358503101561358
"varianc",0.0358450379705319
"sever",0.0358405534383533
"taken",0.0358281561746341
"possibl",0.0357843593895815
"els",0.0357151767754585
"left",0.0357138699943274
"larg",0.035696351620123
"true",0.0356281551358769
"warn",0.0355950483192289
"easi",0.0355850740201535
"bureaucrat",0.0355725936586036
"advantag",0.0354603490222725
"row",0.0354289327065645
"later",0.0352974403683853
"tabl",0.0352565736956483
"doesnt",0.0352456155979348
"general",0.035107031956395
"rational",0.035078902908193
"thus",0.0350006006433463
"grammar",0.0349680135482467
"matter",0.0349584041610172
"network",0.034948855966595
"sinc",0.0348875366201721
"classifi",0.0348812429123821
"satisfact",0.0347892987312863
"contrast",0.0347716536349783
"unfortun",0.0347303485078677
"implic",0.0347244497763264
"contenttransformergsub",0.0346739292214794
"order",0.0345511875582787
"addit",0.0345201647360819
"enough",0.0344878484217665
"mean",0.0344777640401843
"specifi",0.034467010142639
"layer",0.0344537106406308
"unsaf",0.0344537106406308
"pose",0.0344348240738137
"associ",0.0343743849388261
"drunken",0.03435071003626
"land",0.03435071003626
"will",0.0343213006037906
"arbitrari",0.0343198868805988
"certain",0.0343122461142592
"publish",0.0342913394566958
"correct",0.034229366698514
"inde",0.0341352106267124
"restructur",0.0341281384353363
"develop",0.0340992865326956
"staff",0.0340659446588666
"remain",0.0340091157092912
"usual",0.0339768990389139
"major",0.0339747872096693
"agreement",0.0339650323713103
"serv",0.0339225962445989
"key",0.0338795277185224
"tend",0.0338740521217342
"everi",0.0338616178234982
"perform",0.0338011329929926
"literatur",0.0337644719599071
"recogn",0.0337589454360631
"abl",0.0337500044282692
"total",0.0337238039081231
"part",0.0337091610731593
"excel",0.0335837007915157
"intertask",0.0334379552910977
"intend",0.0334180907893261
"rule",0.0334105496307671
"behaviour",0.0334024589063207
"futur",0.0333706258342598
"determin",0.0333610343681566
"zero",0.0332944452251065
"search",0.0332858595538155
"progress",0.0332806531535663
"one",0.0332783506214885
"commit",0.0332765007708062
"notion",0.0332721193049762
"without",0.0332648212862724
"analys",0.0332441080563059
"place",0.0331704385884471
"limit",0.0331612823688451
"explain",0.0331592769441087
"encourag",0.0331552898984793
"content",0.0331292977817113
"appropri",0.0330670409347887
"wrong",0.0330592870989479
"divers",0.0329881589362223
"reform",0.0329821389840584
"light",0.0329818986375886
"form",0.0329593236287413
"manifest",0.0329450381849992
"institut",0.032870765566115
"improvis",0.0328684172062459
"base",0.032841074702993
"interest",0.0328390113709212
"perceiv",0.0328093661197198
"main",0.0327988277765563
"regardless",0.0327658265621996
"low",0.0327405669062148
"explor",0.0327397181916418
"profession",0.0327268639856539
"dad",0.032668000028159
"written",0.0326469655414164
"section",0.0325151214306227
"wicked",0.032448013217757
"happen",0.0323481777794935
"lead",0.0323477041776413
"aris",0.0323159027564568
"cosin",0.0322988353576769
"necessari",0.0322851926954177
"manageri",0.0322775759854491
"viewpoint",0.0322762213397884
"keep",0.0322755074767195
"consid",0.032265794237707
"along",0.032264611021353
"introduct",0.0322511822770378
"need",0.0322280885360236
"quot",0.0322008922490131
"reduc",0.0321604931863769
"enterpris",0.0321189258901881
"choos",0.032087709770931
"util",0.0320804219845731
"inevit",0.0320596121199143
"reason",0.0320298373234605
"acknowledg",0.0320286221408654
"attempt",0.032004316440793
"behind",0.031954843720593
"aim",0.0318951629833653
"sound",0.0318782115255037
"differ",0.0318763834278666
"attent",0.0318324986204576
"highlight",0.0318148409744339
"facilit",0.0317939502862926
"innov",0.0317489345918126
"old",0.0317166894326215
"ident",0.0317104164069233
"arent",0.0316877648089113
"pair",0.0315286588620124
"improv",0.0315166954493327
"close",0.0315044459514552
"bar",0.0314679831977005
"face",0.0313629107083987
"believ",0.031351616441775
"report",0.0313410686149593
"mayb",0.0313394426181221
"definit",0.0313364526867769
"wareham",0.0313307134772987
"isnt",0.0312741842469751
"next",0.0312565707726171
"recent",0.0311928110954858
"class",0.0311863803624612
"human",0.0311770779402235
"given",0.0311453086284511
"just",0.0311280175513135
"bound",0.0311175830461261
"tradit",0.0310369218370693
"short",0.0310335573430908
"maintain",0.0310252467500183
"inspect",0.0310180464671874
"argu",0.0310089865854688
"potenti",0.0309836564564198
"alreadi",0.0309332696248576
"legal",0.0309240604018727
"kind",0.0309180705879133
"emerg",0.0308736921646141
"adjac",0.0308496276657471
"modern",0.0308362587914913
"call",0.0308202737866471
"funni",0.0308175657627034
"review",0.0307863226744952
"prose",0.0307633887492153
"ago",0.030695805223144
"free",0.030692282145883
"small",0.0306803739975313
"done",0.0306046705896278
"still",0.0305709730333058
"conclus",0.0305672075433522
"abil",0.0305516744779438
"effici",0.0305365378276857
"firm",0.0304904750068234
"wait",0.030466281733834
"therefor",0.0304505169590753
"implicit",0.0304078488281863
"henc",0.0304039911759954
"compani",0.0303838974524907
"adapt",0.030352597541573
"charg",0.0303415291378324
"imposs",0.0303157242244473
"begin",0.0303135738732116
"moreov",0.0303119015950585
"creationshar",0.0302900466692188
"select",0.0302607499872337
"impli",0.0302584967485135
"rather",0.0301883336864353
"entiti",0.030186927083328
"senior",0.0301516437159447
"turn",0.0301317415977758
"get",0.030080480668949
"featur",0.0300686689095302
"cox",0.0300647019246666
"command",0.0300237470102258
"notic",0.0300148165824499
"various",0.0299869275389711
"avoid",0.0299758648361358
"forc",0.0299653886032714
"simpli",0.0299378706421225
"heurist",0.0299255904444901
"fix",0.0299031955024172
"engag",0.0298966044970547
"comment",0.0298951781989758
"calibr",0.0298748253045618
"tackl",0.0298592821737212
"perhap",0.029844764680597
"reliabl",0.0297891724848823
"everyon",0.0297889178966797
"critiqu",0.0297761940479765
"benefit",0.0297720942644365
"wors",0.0297686396798946
"typic",0.029740817698692
"attribut",0.0296937079915553
"live",0.0296830797257041
"express",0.029676065781325
"flexibl",0.0296745781572375
"dont",0.0296645806269418
"clear",0.0296264541403355
"minimum",0.0296219042425027
"sure",0.0295976935359344
"last",0.0295784463900911
"parallel",0.029558330733796
"handl",0.0295460979539817
"accur",0.0294916124089601
"entitl",0.0294609401499334
"observ",0.029458914182115
"panel",0.0294208164425281
"capabl",0.0294197658160835
"mess",0.029404556655259
"basic",0.0293953494545281
"latter",0.0293951178182986
"fear",0.0293950579465955
"percent",0.0293249959376221
"shape",0.0292106549819663
"great",0.0290972117709721
"chanc",0.0290850696203929
"though",0.0290463523357988
"present",0.0289998181709814
"wont",0.0289961280052216
"exact",0.0289673730322578
"troubl",0.0289647985139101
"cover",0.0289120196568724
"tell",0.0288307480584111
"here",0.0288067641640682
"enabl",0.0286466567550705
"interviewe",0.0285990320531214
"textbook",0.0285813664315836
"gibb",0.0285545743084242
"imag",0.0285541096396849
"interview",0.0285497993897654
"resolv",0.0285186397061039
"domain",0.0284976170458409
"hard",0.0284815450332653
"satisfi",0.0284700504133516
"regress",0.0284605421198047
"opinion",0.0284343000734696
"bore",0.0284303112695211
"via",0.0283828883352047
"monitor",0.0283379545030482
"got",0.0283273409286948
"principl",0.0283109597576107
"third",0.0282856532592239
"understand",0.0282292498487408
"walk",0.0282277490731925
"bamforth",0.0281976421295689
"coloc",0.0281976421295689
"haighmoor",0.0281976421295689
"tavistock",0.0281976421295689
"underground",0.0281976421295689
"execut",0.0281920217855695
"anxieti",0.0281748189930422
"contain",0.0281735349732454
"preliminari",0.0281576566423522
"deliveri",0.0281534961924126
"philosophi",0.0281473683877846
"pass",0.0281291156371801
"logic",0.0281133130651067
"whatsoev",0.0281104187753931
"assess",0.0280891073163908
"brief",0.0280525592693121
"stay",0.0280150675011591
"least",0.0279669395782624
"incorpor",0.0279640686804364
"quick",0.0279618651135349
"hierarch",0.0279534356852071
"workgroup",0.0279514567270642
"mart",0.0279411692272594
"tri",0.0279254258544425
"convent",0.0279173167601506
"real",0.0279080698260439
"earlier",0.0279053615014796
"autonomi",0.0279042235800265
"visual",0.0278924803023978
"worker",0.0278641939172406
"what",0.0278559004851101
"concept",0.0277787575302767
"realli",0.0277758522471368
"databas",0.0277589103607185
"wil",0.0277571937313085
"rais",0.027704294499242
"upon",0.0276882750551134
"length",0.0276723167319095
"among",0.0276632322472375
"somewhat",0.0276036272330105
"central",0.0276005686709919
"noth",0.0275725146028766
"extrem",0.0275711193724655
"play",0.0275679999005096
"occurr",0.0275309951816146
"culmse",0.0275267540465153
"industri",0.0275101940458001
"state",0.0274849333543765
"natur",0.0274632299384863
"move",0.0274026333618032
"feel",0.0274002161085578
"user",0.0273834292027087
"blog",0.027347484759727
"kappelman",0.0273096884820707
"specif",0.0273061291021245
"proceed",0.0272965645993586
"overlook",0.0272633612498259
"advic",0.0272335697398788
"ldot",0.0272135860396943
"unlik",0.0271789684921878
"doubt",0.027173896827516
"label",0.027145400001738
"page",0.0271437108990098
"physic",0.0271343253016431
"littl",0.0270922451999699
"numer",0.0270125573528371
"symmetr",0.0269192718074763
"instead",0.0268997130860485
"outlier",0.0268931832928881
"strang",0.0268844562085347
"reaction",0.026874915872167
"divid",0.0268746545299099
"belief",0.026860449329461
"even",0.0267525495710576
"sometim",0.026675587485564
"sourc",0.0266567320833611
"triangl",0.0266338729378084
"bad",0.0265972952622927
"interv",0.026592674469719
"isd",0.0265037908355665
"rhetor",0.0264033179809974
"worth",0.0263886697219971
"werent",0.026315922192427
"unintend",0.0262947337649967
"anticip",0.0262934713483566
"incent",0.0262522908573073
"store",0.0262105208975371
"concern",0.02618129828649
"recipi",0.0261089278977489
"discuss",0.026034055953121
"month",0.0260215833506201
"conduct",0.0259688717409441
"consensus",0.0258894468262051
"modul",0.0258818937421163
"chees",0.0258402829804731
"swamp",0.0258402829804731
"swiss",0.0258402829804731
"transfer",0.0258225303977368
"fraught",0.0257683686565619
"audit",0.0257620852396383
"lifeworld",0.0257080230547893
"actual",0.0257068308332305
"bring",0.0256873792727724
"multipl",0.0256854293411291
"ulrich",0.0256833749022919
"transact",0.0256588580241399
"ahead",0.0256515899043673
"larger",0.025642561063768
"degre",0.025599163925779
"colour",0.025598976870867
"ever",0.0255819790415643
"quo",0.0255686700175593
"weak",0.0255349759986112
"complianc",0.0255314933807902
"evolv",0.0255201415100276
"background",0.0255109312979524
"decid",0.025502219096778
"gkotsi",0.0254758587030257
"perfect",0.0254741900644529
"held",0.0254680450253049
"budget",0.0254665886172022
"theorem",0.025464867767267
"decad",0.0254237207277106
"alway",0.0254043242749928
"sort",0.0253669003782473
"distinct",0.0253480644127156
"inher",0.0253465403470998
"demonstr",0.0253328918347073
"name",0.0252758621672751
"law",0.0252671559726566
"nice",0.0252578790883163
"end",0.025246448362577
"trust",0.0251982546685949
"consist",0.0251699835018913
"found",0.0251299040753606
"folk",0.0251037497145696
"lot",0.0250975248194709
"stop",0.0250968815380767
"foreseen",0.0250641194613682
"bcm",0.025035289741206
"debat",0.0250051911016131
"period",0.0249848325700446
"particular",0.0249586165713198
"coupl",0.0249202823896446
"recommend",0.0248955080419125
"histori",0.0248917404644721
"easili",0.0248682066379129
"rstudio",0.0248450320378475
"enclos",0.0248062407749824
"ewss",0.0247461986356493
"imanconov",0.0247461986356493
"spicer",0.0247119557408583
"anywher",0.0246681407682678
"pressur",0.0245758577221167
"rittel",0.0245736308457697
"wish",0.0245452630157038
"your",0.0245346042748823
"titl",0.0245279974128508
"scienc",0.0244947769782446
"purpos",0.0243993568811193
"identif",0.0243937359055656
"four",0.0243689551346873
"say",0.024367315934705
"cours",0.0243594682589206
"radius",0.0243271634063482
"guidanc",0.0243212455461528
"vari",0.024287874043012
"summaris",0.0242478312741832
"amok",0.0242423167629778
"clout",0.0242423167629778
"deni",0.0242423167629778
"disappear",0.0242423167629778
"fantasi",0.0242423167629778
"inconveni",0.0242423167629778
"invis",0.0242423167629778
"mahout",0.0242423167629778
"moment",0.0242423167629778
"patholog",0.0242423167629778
"pray",0.0242423167629778
"rampag",0.0242423167629778
"unforeseeable–",0.0242423167629778
"wreak",0.0242423167629778
"whether",0.0242312673283552
"especi",0.0242188565137028
"clarifi",0.0241961454642775
"truth",0.0241782999549973
"summari",0.02415707177887
"half",0.0241489393824742
"download",0.0241431596196346
"wherea",0.0241426232202996
"news",0.0241366758687475
"convinc",0.0240540048232089
"categoris",0.0240379918495633
"specialis",0.0240129772554719
"thick",0.0239941548511367
"agre",0.0239874906322613
"legaci",0.023971308722797
"local",0.0239525374430879
"separ",0.0239501530725565
"highest",0.0239405029745181
"affair",0.0239158076077923
"qualiti",0.0238782146099712
"near",0.0238507046885658
"defens",0.0238496054992205
"emphasis",0.0238473705899119
"desir",0.0238387806542521
"friend",0.0238308925806946
"optim",0.0238158477539065
"wrote",0.0237874975706103
"visualis",0.0237493587053025
"wake",0.0237373118082291
"fals",0.0237245860949424
"tacit",0.0236122362007678
"reluct",0.0235942555120341
"bear",0.0235753412786672
"solver",0.0235600352006072
"magic",0.0235509182248695
"trend",0.0235287899834605
"pertain",0.0235168213286499
"back",0.0234631073407859
"norm",0.0234567461014532
"reallif",0.0234471480680238
"assur",0.0234319591223699
"current",0.0234217755660859
"speech",0.0234203917411499
"ptml",0.0233995390065244
"exampl",0.0233710545447763
"spend",0.023361337398974
"ideal",0.0233468725696877
"issuebas",0.0233279951485375
"disciplin",0.0233158806647344
"unknown",0.0232951744751476
"yet",0.023290012671681
"student",0.0232417258636163
"workplac",0.0232291082762549
"wrap",0.0232148876139436
"commerci",0.0232016543035181
"denot",0.0231970721695061
"cope",0.0231946546809308
"griffin",0.0231928658208575
"premis",0.0231914737776672
"mistaken",0.0231703237081434
"murphi",0.0231703237081434
"introduc",0.0231362037775445
"wider",0.0231274894131878
"depict",0.0231182148446189
"regard",0.0231035092628651
"youv",0.0230937489858261
"appear",0.0230475545313201
"dealt",0.0230036729681574
"reli",0.0229885497251416
"nevertheless",0.0229872883154276
"guid",0.0229814496810191
"advoc",0.0229478666259863
"realtim",0.0229447215739133
"wikipedia",0.0229351846162235
"carri",0.0229328715961882
